keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
인프라 설계,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
인프라 순차적,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
인프라 스마트,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
인프라 안전하고,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
인프라 우선,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
인프라 유치,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
인프라 육성,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
인프라 정부,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
인프라 지속,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
인프라 집중,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
인프라 행정,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
인프라 활용하여,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
인허 교통,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일대 첨단,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
일반회계 세출,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일부 수익,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일부 시설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일상 모두,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일상 속에,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일상 속에서,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일상 회복,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일이 없도록,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 경로당,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일자리 금융,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일자리 늘어나,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일자리 복지,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일자리 상담,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 선순환하,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 성장하,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일자리 소비,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일자리 신설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 이어지,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일자리 있는,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일자리 제공하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 지역상권,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 지원사업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 청년창업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일자리 체계,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일자리 패키지,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
일정 금액,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
일정 맞춰,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
일할 나는,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
임대 분양,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
임대아파트 건립,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
임대주택 건립,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
입시 정보,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
입시 진로,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
입주 개시,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
잇는 산업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
있는 교육환경,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있는 노후,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
있는 마을,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있는 맞춤형,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있는 모든,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
있는 생활밀착형,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
있는 의료,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
있는 의료체계,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
있는 인구,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있는 인재,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있는 체계,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
있는 통합,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
있는 ai,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있도록 관내,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있도록 교통,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
있도록 이를,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
있도록 중앙정부,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자격 부여,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자격증 응시료,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자금 순환,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자기 계발,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자기주 학습,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자녀 교육,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자동 가입,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자동화 ai,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자립 마을,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자립 청년,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자립 취약계층,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자립 향상,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자립생활 지원체계,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자립형 복지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자립형 선순환,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자립형 친환경,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자문 컨설팅,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
자문위원회 구성,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자발적 참여,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
자부담 최소화,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자부심 고취,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자부심 높이고,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자산 되는,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자연 공존하,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자연 역사,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자연 치유,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자연 활용한,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
자연 휴식,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자연사 박물관,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자영업자 경영,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자영업자 고용보험,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자영업자 소상공인,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
자원 순환,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자원 역량,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자원 인프라,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자원 통합,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자원 하나,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자원 활용하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자율주행 버스,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
자족도시 도약,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자족형 경제도시,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자체 구조조정,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
자체 세입,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
자체 시설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
작은 학교,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
장난감 도서관,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
장벽 완화,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
장애 유형별,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
장애인 모든,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
장애인 보훈,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
장애인 복지관,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
장애인 아우르,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
장애인 이동,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
장애인 지역사회,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
장애인 통합,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
장애인 통합돌봄,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
장애인 포함,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
장애인복지관 건립,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
장애인종합복지관 건립,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
재개발 속도,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
재개발 속도감,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
재건축 민간,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
재건축 선도지구,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
재건축 전문,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
재건축 주거환경,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
재난 사고,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
재난 예방,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
재난안전 특별교부세,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
재배치 추가,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
재생 프로젝트,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
재생에너지 이익,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
재택 의료,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
저렴한 비용,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
저리 융자,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
적극적 확보하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
적기 준공,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
적용 기업,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전기 수소차,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
전기요금 부담,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전남 통합,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전담 관리,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전담 신설,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전담 창구,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전담 추진단,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전담기구 설치,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전담부서 설치,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전담조직 구성,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
전담조직 신설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전담팀 설치,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전략 광역,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전략 유치,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전략 통합,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전망대 설치,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전면 도입하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전면 무료,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전면 실시,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전면 안정화,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전면 이전,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전면 해소,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전문 그룹,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문 기관,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문 영입,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전문 육성,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문 의견수렴,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문 인재,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문 채용,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문 협의체,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문가 직접,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문관 제도,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
전문기관 용역,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전문병원 유치,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전문성 갖춘,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전문인력 배치,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전세사기 피해,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전세사기 피해자,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전세자금 이자,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전수조사 실시,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전시 교육,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전시 야간,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전시 체험,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전시성 낭비성,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
전액 부담,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전용 펀드,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전입 정착,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전입 청년,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전지훈련팀 유치,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전체 가구,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전체 대상,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전통 문화,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전통시장 관광지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전통시장 시설현대화,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전통시장 육성,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전통시장 주변,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전환 가속화,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 경쟁력,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 관광,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 기업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 노동자,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전환 대응,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 도심,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전환 따른,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 반도체,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
전환 스마트농업,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전환 시대,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전환 에너지,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
전환 이내,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 정부,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
전환 촉진,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
절차 공사,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
절차 신속화,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
절차 없이,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
절차 의무화,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
절차 착공,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
절차 획기적,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
젊은 부모들,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
점검 시스템,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
접근 가능한,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
접근 시간,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
접근 용이한,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
접근성 관광객,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
접근성 높이기,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
접근성 높임,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
접근성 동시,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
접근성 생활권,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
접근성 수도권,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
접근성 좋은,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
접근성 혁명,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
접목한 스마트,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정기 순회,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정례 간담회,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
정보 서비스,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
정보 접근성,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정보 플랫폼,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정부 디지털,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
정부 민간,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
정부 보건복지부,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
정부 예타,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
정부 햇빛소득마,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
정부 혁신,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정비 기업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정비 이후,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
정비 주요,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
정비사업 원스톱,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정비사업 전담,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
정원 규모,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정원 문화,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
정주 인프라,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정주 청년,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
정주여건 인구,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
정착 아이,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
정착 유도하고,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
정착 이후,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
정책금융 민간,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
제고 농업,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
제고 문화,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
제고 gtx,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
제도 도입하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
제도 중앙정부,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
제도 지속,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
제로화 위한,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
제안하고 결정하,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
제어 시스템,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
제작 마케팅,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
제작 유통,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
제조 ai,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
제조기업 유치,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
조기 개원,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
조기 교통,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
조기 집행,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
조기 확정,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
조성하여 양질,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
조성하여 청년,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
조직 설치,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
조합 갈등,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
조화 이루,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
조화롭게 공존하,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
존엄한 삶을,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
종목별 대회,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
종자 개발,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
종합계획 반영,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
종합병원 규모,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
종합체육관 건립,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
좋은 교육도시,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
좋은 인프라,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주거 가치,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주거 보육,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
주거 안전망,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주거 출산,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주거 혁신,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주거지 정비,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주말 공휴일,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주민들 체감할,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주민불편 해소,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
주민참여 행정,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
주민참여예산 주민자치회,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주민참여형 모델,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주변 개발,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주변 교통,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주변 기반시설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주변 도로,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주변 보행환경,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주변 정비,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주소 모든,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주식회사 설립,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주요 개발사업,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주요 거점역,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주요 공공시설,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주요 산업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주차 교통,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주차 보행,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주차 불편,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주차 전쟁,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주차 편의,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주차난 완화,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주차난 해결,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주차시스템 도입,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주차장 건립,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주차장 공원,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
주차장 설치,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
주차장 특별회계,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
주택 구입,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
준공영제 도입,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
준비 청년,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중기부 소상공인,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중기부 행안부,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
중복 지출,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중부권 거점,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중부권 최대,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
중소기업 육성,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
중소벤처기업부 고용노동부,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중소벤처기업부 공모사업,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중앙부처 국회,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중앙정부 건의,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
중앙정부 국방부,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
중앙정부 제도,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
중앙정부 협력하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
중앙정부 협력해,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
중앙정부 협업,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
