candidateId,sgTypecode,electionName,officeName,regionName,districtName,candidateName,partyName,resultStatus,elected,rank,voteCount,voteRate,pledgeCount,topKeywords
cmpvk2ejs00is74cxry67g271,4,제9회 전국동시지방선거,구·시·군의 장선거,대구광역시,수성구,박정권,더불어민주당,non-elected,false,,,,5,민간 투자|민관 협력|비용 절감|시스템 도입|시중 은행|일자리 창출|창출 청년|투자 유치
cmpvk2eka00iw74cx67e89p9g,4,제9회 전국동시지방선거,구·시·군의 장선거,대구광역시,수성구,김대권,국민의힘,elected,true,1,146128,64.32,5,수미창조포럼 초기검토|초기검토 숙의기간|수미창조포럼 초기검토 숙의기간|구의회보고 대구시|국시비 공모대응사업|비전공유 구의회보고|숙의기간 기본계획수립|초기검토 숙의기간 기본계획수립
cmpvk2eej00hk74cxzfztgbni,4,제9회 전국동시지방선거,구·시·군의 장선거,대구광역시,중구,오영준,더불어민주당,non-elected,false,,,,5,공모 매칭|공모사업 매칭|공백 구간|관리 동별|동성 공실|부담 완화|사유 보완계획|이후 단계
cmpvk2ef100ho74cxivf54fgs,4,제9회 전국동시지방선거,구·시·군의 장선거,대구광역시,중구,류규하,국민의힘,elected,true,1,34861,63.55,5,인프라 확충|가구 밀착|가깝게 권역별|거점 도약|건립예정 인프라|건설 동성|건설 자기|경쟁력 국제
cmpvk2fb100os74cxbtasr93r,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,대덕구,김찬술,더불어민주당,elected,true,1,44342,51.46,5,민간 자본|소외되지 않는|인프라 확충|자본 유치|민간 자본 유치|기후위기 대응|누구 소외되지|대응 기금
cmpvk2fbq00ow74cxolvq6zed,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,대덕구,최충규,국민의힘,non-elected,false,,,,0,
cmpvk2f4l00no74cx2e3glkgs,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,동구,황인호,더불어민주당,elected,true,1,56639,51.27,5,소제동 일원|개발 빵타워|개발사업 대전역세권|개발사업 소제동|개발사업 역세권|개최 대전역|건립 대동|건립 식장산
cmpvk2f5200ns74cxuphotzxd,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,동구,박희조,국민의힘,non-elected,false,,,,5,부담 완화|교육 프로그램|구청장 직속|대학 대덕특구|돌봄 공백|연계한 멘토링|tf 구성|가능성 제고
cmpvk2f5o00nw74cxo4h9sr3s,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,동구,한현택,무소속,non-elected,false,,,,5,따라 진행|사업추진 따라|일원 규모|사업추진 따라 진행|가공 판매시설|가양동 홍도동|가오동 재건축|가족 돌봄
cmpvk2f7j00o874cxahdost10,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,서구,전문학,더불어민주당,elected,true,1,117994,52.31,5,기업 esg|스마트 안전|실시 시범|일자리 모델|정부 공모사업|가구 고독사|가구 대상|가구 맞벌
cmpvk2f8400oc74cxzu3cgh68,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,서구,서철모,국민의힘,non-elected,false,,,,5,가능 내용|가장 자치구라서|가족 돌봄|각종 인프라|감소 소비|같이 곳곳|개별 단지|개소 공공도서관
cmpvk2f8t00og74cxxo4wapn7,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,서구,유지곤,조국혁신당,non-elected,false,,,,0,
cmpvk2f9q00ok74cxje3j7k1m,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,유성구,정용래,더불어민주당,elected,true,1,113515,59.77,5,이행계획 임기중|임기중 중기과제|이행계획 임기중 중기과제|임기중 장기과제|이행계획 임기중 장기과제|외국인 커뮤니티|임기중 과제|착공 준공
cmpvk2fae00oo74cxaae0bluj,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,유성구,조원휘,국민의힘,non-elected,false,,,,5,대전시 매칭|대전시 실행기간|매칭 실행기간|인프라 확충|행정 복지|대전시 매칭 실행기간|가족 함께하|가족센터 건립
cmpvk2f6b00o074cx5oqve4kz,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,중구,김제선,더불어민주당,elected,true,1,64888,55.74,5,임기중 지속|지속 기금|임기중 지속 기금|아이 키우기|키우기 좋은|해결 위한|아이 키우기 좋은|가겠습니다 소비
cmpvk2f6z00o474cxxs7fjbhx,4,제9회 전국동시지방선거,구·시·군의 장선거,대전광역시,중구,김선광,국민의힘,non-elected,false,,,,5,단계별 착공|민관협의체 구성|방식 도입|부담 최소화|착공 개시|단계별 착공 개시|가족형 물놀|강사진 온라인
cmpvk2e6a00fv74cxea83ssah,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,강서구,박상준,더불어민주당,elected,true,1,38933,52.66,5,구청장 직속|등이 참여하|부울경 메가시티|용역비 정도|일자리 창출|정도 예상|최선 것임|행정 절차
cmpvk2e6s00fz74cxa55ohqqa,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,강서구,김형찬,국민의힘,non-elected,false,,,,5,공사 본격화|산단 근로자|설계 착공|가락대 에코델타시티|가락대 edc|가락ic 무료화|가시적 성과|간선도로망 완성
cmpvk2e4e00ff74cxdwwlkxgn,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,금정구,김경지,더불어민주당,non-elected,false,,,,5,조속 실시|금정 유치|금정 유치하여|가능성 교통|가능성 부산시|가능한 신속히|가능한 조속|가능한 종합병원
cmpvk2e4v00fj74cxplny82n0,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,금정구,윤일현,국민의힘,elected,true,1,62916,54.71,5,금정 만들겠습니다|공공 민간|민간 협력|민간참여 투자|병행 도시재생사업|상담 체계|생활soc 복합화|성장할 있는
cmpvk2e5b00fn74cxx4rtnv7g,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,금정구,박용찬,조국혁신당,non-elected,false,,,,5,사업명 단계별|사업명 추정사업비|고도화 사업명|고도화 사업명 추정사업비|보행환경 집중|좋은 금정|지역대학 기업|가까운 곳에서
cmpvk2e5u00fr74cxz6ivggi4,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,금정구,최봉환,개혁신당,non-elected,false,,,,5,즐길 거리|가능 규모|각종 공공시설|개설 노인요양시설|개원 가능|개최 통합|거리 먹거리|거리 운동
cmpvk2ebd00h374cx7lm5mf2u,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,기장군,우성빈,더불어민주당,elected,true,1,38718,45.03,5,강점 활용하여|등과 협업|부산시 협력하여|부울경 미래산업|정책실장 국무총리|청와대 정책실장|협력하여 부지제공|부산시 협력하여 부지제공
cmpvk2ebs00h774cxrl00gs5a,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,기장군,정명시,국민의힘,non-elected,false,,,,5,가거나 장보기|가능 등교하|가능 임신|가능 최대|가능 추정|가능하도록 조정|가볍게 기장군내|가입한 택시
cmpvk2edo00hc74cxjvaaaja7,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,기장군,정진백,조국혁신당,non-elected,false,,,,5,예상 소요|기금 지방소멸대응기금|기장 청정|시스템 도입|mou 체결|가능하도록 의료|가능하도록 통합암센터|가동 정부
cmpvk2ee400hg74cx0yf4qsze,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,기장군,김쌍우,무소속,non-elected,false,,,,5,예상 규모|매칭 펀드|상생 협약|감면 인센티브|강력한 경제적|개발 골목상권|개발계획 문화예술지원기금|개시 예상
cmpvk2e0k00ej74cxgz1tegrj,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,남구,박재범,더불어민주당,elected,true,1,70186,50.43,5,가계 부담|가맹점 집중|가맹점 편의성|가정 인센티브|가칭 그냥해드림|각종 복지수당|개보수 기금|개소 대상자
cmpvk2e1100en74cx58oma3md,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,남구,김광명,국민의힘,non-elected,false,,,,5,조속 착공|조속한 착공|가사지원 노환|가속화 분산된|가정 전문|가치 브랜드|가칭 재개발촉진센터|가칭 콜버스
cmpvk2dt600dj74cx939r83xa,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,동구,김종우,더불어민주당,non-elected,false,,,,5,가구 자녀|가구 ai|가능한 생활지원사|가입 다자녀|가정 경계성|간병 sos제|간병통합지원 간병|개발 공공사택
cmpvk2du500dn74cx3gk7s2ah,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,동구,강철호,국민의힘,elected,true,1,23444,51.01,5,건의 도시관리계획|관내 공공임대|대규모 불요|도시관리계획 변경|범일 좌천|별도 대규모|우선 배정|일정 관리
cmpvk2dzm00eb74cxvi6up4ar,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,동래구,탁영일,더불어민주당,non-elected,false,,,,5,자체 배정|공간 확충|관광 상권|대한민국 대표|데이터 시스템|매칭 자체|미래동래장학금 역외|상권 데이터
cmpvk2e0300ef74cxvxmte5pc,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,동래구,장준용,국민의힘,elected,true,1,82854,56.61,5,금정산 국립공원|도서관 설립|부산 대표|사직야구장 재건축|인재 양성|거점 로컬|거점화 지역경제|거점화 활력
cmpvk2dy300e374cxazml3egj,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,부산진구,서은숙,더불어민주당,non-elected,false,,,,5,공모 유치|으로 행정|패러다임 전환|행정 패러다임|으로 행정 패러다임|행정 패러다임 전환|으로 행정 패러다임 전환|간소화 전수
cmpvk2dz100e774cxmw83uz8d,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,부산진구,김영욱,국민의힘,elected,true,1,98571,51.11,5,가구 돌봄서비스|가로지르 경부선|가족행복도시 공공의료|강화하고 권역별|개발 범천철도시설|개발 부산진구보건소|개발 부전역|개발 지방비
cmpvk2e1h00er74cx4w3i7p3m,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,북구,정명희,더불어민주당,elected,true,1,82396,52.19,5,신중년 사회공헌|가정방문 디지털|국고보조금 부산시|근거리 돌봄인력|기업 csr|돌봄인력 매칭|디지털 돌봄|매칭 가정방문
cmpvk2e1y00ev74cxu46unmeo,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,북구,오태원,국민의힘,non-elected,false,,,,5,공사 착공|기본 실시|설계 용역|실시 설계|착공 준공|용역 공사|공사 착공 준공|기본 실시 설계
cmpvk2e9y00gr74cxfgtzx9yc,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,사상구,서태경,더불어민주당,elected,true,1,49886,47.58,5,공모사업 부산시|대비 저렴한|부담 완화|가능한 실내|가맹점 모집|가맹점 어르신|가맹점 지역상권|간편하게 민원
cmpvk2eaf00gv74cx05xou774,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,사상구,이대훈,국민의힘,non-elected,false,,,,5,발전 완성|사상 발전|완성 프로젝트|프로젝트 핵심|핵심 비전|발전 완성 프로젝트|사상 발전 완성|완성 프로젝트 핵심
cmpvk2eaw00gz74cxae1iklmq,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,사상구,조병길,무소속,non-elected,false,,,,5,반영 연차별|중기재정계획 반영|진입 개설|중기재정계획 반영 연차별|가정 경제활동|개설 도시계획|개설 접근성|개설 휴양림
cmpvk2e3h00f774cxmzxd6vmo,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,사하구,김태석,더불어민주당,elected,true,1,74996,50.65,5,공약사업 추진단|지속 공약사업|추진단 구성하여|공약사업 추진단 구성하여|지속 공약사업 추진단|지속 공약사업 추진단 구성하여|가능 청년|가능한 생활밀착형
cmpvk2e3y00fb74cxtk82k0kd,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,사하구,김척수,국민의힘,non-elected,false,,,,5,갖고 일할|개개발 재건축|결합 복합|공연장 숙박시설|관광객 유치|관광지 다대포|국방부 직접|권익 창출
cmpvk2dri00db74cx3yzba7ik,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,서구,황정재,더불어민주당,non-elected,false,,,,5,계획입니다 우선|목표입니다 첫째|이에 따라|것이 핵심|위한 핵심|핵심 목표입니다|것이 핵심 목표입니다|핵심 목표입니다 첫째
cmpvk2dsb00df74cxvkt2tdlr,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,서구,공한수,국민의힘,elected,true,1,31447,56.72,5,공사 비용|용역 공사|일자리 창출|각종 실증규제|감소 사업위치|강화하고 주민들|개원 해사법원|건립 위치
cmpvk2e8m00gf74cxw834tv4y,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,수영구,김진,더불어민주당,non-elected,false,,,,5,안전 돌봄|중앙당 시당|행안부 공모사업|1인가구 고령자|가구 대상|가로 비상벨|강변 숲길|개관 문체부
cmpvk2e9200gj74cxy2qzkvw8,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,수영구,강성태,국민의힘,elected,true,1,51424,57,5,따른 기금|세부계획 따른|연차별 세부계획|예산확보 연차별|조례개정 예산확보|세부계획 따른 기금|연차별 세부계획 따른|예산확보 연차별 세부계획
cmpvk2e9i00gn74cxojm327c7,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,수영구,황진수,무소속,non-elected,false,,,,5,민간투자 유치|수영 구민|가동 시작|개발 국ᆞ지방비|개발 확정된|개발모델 시설|개통 착공|개편 착수
cmpvk2e7700g374cxdne8drxs,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,연제구,이정식,더불어민주당,non-elected,false,,,,0,
cmpvk2e7p00g774cxpoh6dlty,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,연제구,주석수,국민의힘,elected,true,1,61078,56.37,5,공사 착공|건립 추진배경|격차 해소|교부세 특별조정교부금|설계공모 실시설계|특별 교부세|특별조정교부금 최대|교부세 특별조정교부금 최대
cmpvk2e8500gb74cxlwuk2pi2,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,연제구,노정현,진보당,non-elected,false,,,,5,사업이행 취임즉시|취임즉시 지속|지속 예산확보|사업이행 취임즉시 지속|취임즉시 지속 예산확보|기본계획수립 유관기관|유관기관 사업이행|주민의견수렴 기본계획수립
cmpvk2duw00dr74cxbbq52xl6,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,영도구,김철훈,더불어민주당,elected,true,1,28007,51.24,5,가까움 실현하여|가꾸 교육|가능성 공공|가치 극대화|각각 작은|감소 경제|감소율 최상위권인|감안 획기적
cmpvk2dvm00dv74cxbyp1w18v,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,영도구,안성민,국민의힘,non-elected,false,,,,5,전면 도입|돌아오 영도|민간 투자|어린 어르신|인구 회복|인프라 확충|정주 인구|주차장 신설
cmpvk2dwx00dz74cxvy6jqv4z,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,영도구,김기재,무소속,non-elected,false,,,,5,일자리 창출|태종대 입구|가는 곳이|가능한 초대형|감소 관심|강화하여 영도|개관 정부예산|개발 시행사
cmpvk2dq500d374cxbknrhrdq,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,중구,강희은,더불어민주당,non-elected,false,,,,5,가격 표시제|빈집 자산화|직접 발의한|창업 공간|가게 경제|가구 독거|가능한 온라인|가도 되는
cmpvk2dqv00d774cxu1936zgb,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,중구,최진봉,국민의힘,elected,true,1,11612,57.86,5,정도 조달방안|공사 착공|규모 대지|대지 연면적|연면적 내용|착공 준공|공사 착공 준공|규모 대지 연면적
cmpvk2e2i00ez74cx7wt429s6,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,해운대구,홍순헌,더불어민주당,non-elected,false,,,,5,까지 비예산|개발 방법|고시 까지|그린시티 재건축|다양한 개발|발전 동력|방법 모색|부담 최소화
cmpvk2e3000f374cxp8vfnb6h,4,제9회 전국동시지방선거,구·시·군의 장선거,부산광역시,해운대구,김성수,국민의힘,elected,true,1,99873,51.02,5,대학 연구소|ai ict|5g 테스트베드|가능한 ready|가동 가능한|가상 꽃을|가상사파리 구현|가상사파리 증강현실
cmpvk2dkz00cb74cx8d9qdu8z,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강남구,김형곤,더불어민주당,non-elected,false,,,,5,건전성 고려한|공공 민간|기능 결합된|민간투자 복합개발|복합개발 방식|서울시 정부|가구 주거|가능성 징벌적
cmpvk2dlq00cf74cxy8m4dwue,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강남구,김현기,국민의힘,elected,true,1,192046,65.89,5,건의 비예산|건의 첫날|구청장 직접|매칭 플랫폼|시설 현대화|정치 네트워크|제도 건의|창업 공간
cmpvk2do200cr74cxv1h9wwio,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강동구,김종무,더불어민주당,non-elected,false,,,,5,상황 점검|강동 만들겠습니다|본예산 편성시|서울시 본예산|수요 증가|재건축 재개발|착공 시까지|서울시 본예산 편성시
cmpvk2dos00cv74cxor8v4wx2,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강동구,이수희,국민의힘,elected,true,1,146737,52.05,5,순서 최우선|이행순서 최우선|가래여울마 구간|가속 붙은|가치 높이겠습니다|간격 조정|강동 가치|강동 경유
cmpvk2dpi00cz74cx02twzt3e,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강동구,이용우,개혁신당,non-elected,false,,,,5,경관 조명|본격 이내|부담 최소화|야간 경관|전면 이내|초기 부담|프로그램 도입|해소 강동형
cmpvk2d0i008f74cxn8d4f6od,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강북구,정창수,더불어민주당,elected,true,1,84924,56.6,5,향후 서울시|강남북 균형발전|서울시 재원확보방안|이행방안 서울시|재원확보방안 예정|서울시 재원확보방안 예정|향후 서울시 재원확보방안|향후 서울시 재원확보방안 예정
cmpvk2d11008j74cxfdmjhm1z,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강북구,장지호,국민의힘,non-elected,false,,,,5,법적 근거|관한 법률|회복 북한산|가구 거점|가구 대상|가구 이상|가동 동북선|가동 부동산
cmpvk2d1l008n74cxnk1e4r9s,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강북구,윤정현,노동당,non-elected,false,,,,5,노동기본권 보장|노동자 노동기본권|장애인 이주민|직영 전환|노동자 노동기본권 보장|가구 등록|가려면 버스|가사 공공
cmpvk2d22008r74cxf6h0s5y2,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강북구,한덕희,무소속,non-elected,false,,,,5,꼴찌 강북|동별 순차적|서울 꼴찌|서울 꼴찌 강북|강남 서울에서|강북 공부|강북 낡은|강북 동별
cmpvk2dar00a774cxd8qzwdzy,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강서구,진교훈,더불어민주당,elected,true,1,169357,56.21,5,따라 시기|시기 변동|따라 시기 변동|의사결정 따라|주차장 확충|의사결정 따라 시기|의사결정 따라 시기 변동|1인가구 전세사기
cmpvk2dba00ab74cxcu31ray5,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강서구,김진선,국민의힘,non-elected,false,,,,5,민간 자본|가치 회복|마곡 화곡|민간 투자|인프라 확충|자본 유치|해소 주거|민간 자본 유치
cmpvk2dbr00af74cx9gpxb5tg,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강서구,이미선,진보당,non-elected,false,,,,5,권리 보장|가가호호 공공|가사 돌봄|가양 등촌|가족 돌봄자|가치 인정|강서 똑버스|강서 마을버스
cmpvk2dc800aj74cxrhfgtaji,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,강서구,백철,무소속,non-elected,false,,,,5,거짓말 않겠습니다|공직자 되겠습니다|공직자 되어|공직자들 모범|구민 상의해서|구의일 적에|국민 구민|국민들게 거짓말
cmpvk2did00br74cxgtmvouow,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,관악구,박준희,더불어민주당,elected,true,1,151814,58.45,5,배경 필요성|필요성 배경|환경 조성됩니다|가사 간병|간병 돌봄|돌봄 시스템|만족 크게|매칭 보건복지부
cmpvk2diu00bv74cx88rq584a,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,관악구,이남형,국민의힘,non-elected,false,,,,5,공모 서울시|복합 설계|입체적 복합|입체적 복합 설계|가치 상승|고밀 개발|민간 자본|설계 적용
cmpvk2djc00bz74cxrj1psiym,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,관악구,이혜숙,개혁신당,non-elected,false,,,,5,배경 필요성|필요성 배경|줄일 있음|지원할 있음|높일 있음|돌봄 부담|등을 지원함|만들 있음
cmpvk2cvo007f74cxmczwipia,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,광진구,문종철,더불어민주당,non-elected,false,,,,5,구분 내용|참여 서울시|공모사업 참여|지역균형발전 특별회계|체계 안착|공모 참여|민원실 시범|방법 제도
cmpvk2cw9007j74cx3r3ia4lg,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,광진구,김경호,국민의힘,elected,true,1,98640,52.44,5,임기중 지속|버스노선 신설|비예산 민간사업|사업추진 비예산|서비스 임기중|재개발 재건축|재건축 공공기여|좋은 일자리
cmpvk2dcp00an74cxtqeg9yra,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,구로구,장인홍,더불어민주당,elected,true,1,126741,58.75,5,사업기간 초과되|일반회계 기금|중장기 일반회계|초과되 중장기|사업기간 초과되 중장기|중장기 일반회계 기금|초과되 중장기 일반회계|사업기간 초과되 중장기 일반회계
cmpvk2dd600ar74cxmdb683y6,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,구로구,홍덕희,국민의힘,non-elected,false,,,,5,구청 차원|라이딩 고통|목동 학원|목동 학원가|민간 사업자|민간 자본|배차 간격|버스 노선
cmpvk2dds00av74cx4ujlapkw,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,금천구,최기찬,더불어민주당,elected,true,1,71114,58.87,5,생활 soc|가능 구역|가능한 어린|가산 연결|가속화 역세권|가치 높이|갈등 조정|강한 구로
cmpvk2ded00az74cx6sles3on,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,금천구,이희권,국민의힘,non-elected,false,,,,5,개발이익 환수|단계별 개발|민관 협력|바이오 헬스케어|서남권 랜드마크|서울 서남권|신안산선 역세권|일자리 창출
cmpvk2d3v009374cx4s9ot07g,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,노원구,서준오,더불어민주당,elected,true,1,164941,59.99,5,가능한 친환경|개발 공공기여금|개발 동북권|개통 서울|개통 srt|거점 신중심|거점 양질|거점 중심지역
cmpvk2d4j009774cxldbzu99t,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,노원구,김광수,국민의힘,non-elected,false,,,,5,센터 설치|센터 운영비|지원사업 센터|지원사업 센터 운영비|기능 연계하여|등은 서울시|서비스 센터|설치 단계별
cmpvk2d2j008v74cxbtspwpbh,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,도봉구,김동욱,더불어민주당,elected,true,1,89126,52.14,5,공공부지 개발|부담 최소화|역세권 개발|gtx 개통|가정 필수노동자|갈등비용 감소|갈등조정 주민협|갈등조정체계 주민참여형
cmpvk2d34008z74cx6dglgdka,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,도봉구,오언석,국민의힘,non-elected,false,,,,5,연면적 규모|건립 기금|부지 연면적|소방학교 이전|이전 부지|부지 연면적 규모|소방학교 이전 부지|가정 양립
cmpvk2cwu007n74cx7cyxx93f,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,동대문구,최동민,더불어민주당,elected,true,1,105231,52.67,5,구민 일상|내외 연간|있는 동대문|있는 동대문형|지원금 일반회계|획기적 단축|가정 소득|간격 획기적
cmpvk2cxh007r74cxsu5ovm49,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,동대문구,이필형,국민의힘,non-elected,false,,,,5,기부채납 공공기여|서울시 특별조정교부금|현안 해결|가구 끝까지|가구 조기|가시화 경제|감동 품격|감성공원 등을
cmpvk2dg600bb74cx703zsjdx,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,동작구,류삼영,더불어민주당,elected,true,1,98913,45.76,5,가속화 사업촉진tft운영|갈등 최소화|갈등조정관리위원회 구성|갈등조정위원회 전담관|갈등조정위원회 출범|개발 대학|개발 명소화|개발 비예산
cmpvk2dgw00bf74cxehgs6p7k,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,동작구,김정태,국민의힘,non-elected,false,,,,5,일반회계 조정|민간투자 유치|조정 민간투자|tf 신설|일반회계 조정 민간투자|조정 민간투자 유치|일반회계 조정 민간투자 유치|가까운 일터
cmpvk2dhf00bj74cx27t2rmqb,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,동작구,박일하,개혁신당,non-elected,false,,,,5,동작구에서 민간투자유치|민간투자유치 협업|비예산 동작구에서|동작구에서 민간투자유치 협업|비예산 동작구에서 민간투자유치|비예산 동작구에서 민간투자유치 협업|개발사업 연계하여|관내 주요
cmpvk2dhw00bn74cxxrihsglv,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,동작구,조성범,무소속,non-elected,false,,,,0,
cmpvk2d88009r74cxcgtmv1b1,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,마포구,유동균,더불어민주당,elected,true,1,110240,53.97,5,재임기간 동안|지속 재임기간|지속 재임기간 동안|바꾸 것이다|강변북 지하화|것이다 단순히|구조 만든다|군부대 이전
cmpvk2d8y009v74cxg5hje85l,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,마포구,박강수,국민의힘,non-elected,false,,,,5,부담 완화|통합관리 시스템|가구 주거|가능한 복합|가속화 이후|가속화 주거|가시적 성과|가정 직접
cmpvk2d6o009j74cxqktuq642,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,서대문구,박운기,더불어민주당,elected,true,1,89765,51.87,5,상위 우선순위|서울시 긴밀한|서대문 서울시|서대문 서울시 긴밀한|가능하고 환경|가능한 청년창업기숙사|가속화 개미마|각종 개발
cmpvk2d7j009n74cx8cfdh6g4,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,서대문구,이성헌,국민의힘,non-elected,false,,,,5,우선 순위|가구 청년|갈등조정 주민보호|강북횡단선 마을버스|개발 병행|개설 생애주기별|개설 우선|건강장수센터 가구
cmpvk2djx00c374cxd74on9ij,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,서초구,황인식,더불어민주당,non-elected,false,,,,5,각종위원회 포함한|강남고속터미널 고가|갖춘 전환|개발 고속버스터미널|개발 미래서초|개발 용역비|개발 저층|개선하 종합
cmpvk2dkf00c774cxquugopgw,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,서초구,전성수,국민의힘,elected,true,1,153384,66.4,5,혁신 허브|공공기여 기부채납|교통 체증|민간 투자|양재 ai|양재 aict|aict 혁신|csr 사회공헌활동
cmpvk2ctd007374cxyx5h7hy3,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,성동구,유보화,더불어민주당,elected,true,1,86103,53.48,5,공청회 실시|도서관 현대화|사업추진 중장기|서울시 관련기관|실시 서울시|공청회 실시 서울시|실시 서울시 관련기관|공청회 실시 서울시 관련기관
cmpvk2cu3007774cxdyxofau0,4,제9회 전국동시지방선거,구·시·군의 장선거,서울특별시,성동구,고재현,국민의힘,non-elected,false,,,,5,국고보조사업 신청|리모델링 착공|셔틀 정식|자율주행 셔틀|제로 ai|1인가구 어르신|가능 ai|가동 구청
